trip_id,duration,start_time,end_time,bike_id,trip_route_category,plan_duration,passholder_type,bike_type,start_station,end_station,start_lat,start_lon,end_lat,end_lon,taxicab_distance
172097327,20,9/29/2021 14:47,9/29/2021 15:07,20130,One Way,30,Monthly Pass,standard,3076,3014,34.0406,-118.253838,34.05661,-118.237213,0.032635
172097328,19,9/29/2021 14:46,9/29/2021 15:05,6367,One Way,1,Walk-up,standard,4217,3045,34.04031,-118.25827,34.028511,-118.256668,0.013401
172097414,4,9/29/2021 15:08,9/29/2021 15:12,6627,One Way,1,One Day Pass,standard,4246,4249,34.023708,-118.279167,34.020302,-118.281181,0.00542
172097420,11,9/29/2021 15:01,9/29/2021 15:12,6583,One Way,30,Monthly Pass,standard,4247,4448,34.033642,-118.291313,34.03027,-118.273193,0.021492
172097521,10,9/29/2021 15:05,9/29/2021 15:15,15226,One Way,30,Monthly Pass,standard/smart,4205,4212,33.993771,-118.453667,33.988129,-118.471741,0.023716
172097523,10,9/29/2021 15:05,9/29/2021 15:15,5776,One Way,30,Monthly Pass,standard,4205,4212,33.993771,-118.453667,33.988129,-118.471741,0.023716
172097615,8,9/29/2021 15:14,9/29/2021 15:22,5777,One Way,1,Walk-up,standard,3042,3065,34.049301,-118.238808,34.060558,-118.238327,0.011738
172097616,11,9/29/2021 15:14,9/29/2021 15:25,6586,One Way,30,Monthly Pass,standard,4566,4571,34.023392,-118.399223,34.027649,-118.413559,0.018593
172097621,14,9/29/2021 15:07,9/29/2021 15:21,20260,One Way,30,Monthly Pass,standard,3033,3014,34.040989,-118.255798,34.05661,-118.237213,0.034206
172097632,21,9/29/2021 14:59,9/29/2021 15:20,6728,One Way,1,One Day Pass,standard,4210,4204,33.984341,-118.47155,33.988419,-118.45163,0.023998
172097633,27,9/29/2021 14:56,9/29/2021 15:23,6651,One Way,1,Walk-up,standard,3065,4445,34.060558,-118.238327,34.073639,-118.251572,0.026326
172097637,31,9/29/2021 14:51,9/29/2021 15:22,15391,One Way,30,Monthly Pass,standard/smart,4558,4548,34.025688,-118.395302,34.026829,-118.393517,0.002926
172097712,8,9/29/2021 15:21,9/29/2021 15:29,12430,One Way,365,Annual Pass,standard,3034,3032,34.042061,-118.263382,34.049889,-118.255882,0.015328
172097713,6,9/29/2021 15:20,9/29/2021 15:26,20175,One Way,30,Monthly Pass,standard,3035,3034,34.048401,-118.260948,34.042061,-118.263382,0.008774
172097714,9,9/29/2021 15:19,9/29/2021 15:28,12133,One Way,365,Annual Pass,standard,3069,3034,34.05088,-118.248253,34.042061,-118.263382,0.023948
172097717,11,9/29/2021 15:17,9/29/2021 15:28,19541,One Way,1,Walk-up,electric,4404,3005,34.04813,-118.271027,34.0485,-118.258537,0.01286
172097726,18,9/29/2021 15:07,9/29/2021 15:25,17466,One Way,1,Walk-up,electric,3016,3030,34.052898,-118.241562,34.051941,-118.24353,0.002925
172097732,25,9/29/2021 15:04,9/29/2021 15:29,6172,One Way,30,Monthly Pass,standard,4220,3005,34.074829,-118.258728,34.0485,-118.258537,0.02652
172097836,31,9/29/2021 14:59,9/29/2021 15:30,11975,One Way,30,Monthly Pass,standard,3031,4491,34.044701,-118.252441,34.04744,-118.24794,0.00724
172097914,3,9/29/2021 15:34,9/29/2021 15:37,6555,One Way,365,Annual Pass,standard,4474,4451,34.110031,-118.287163,34.10363,-118.291313,0.010551
172098012,1,9/29/2021 15:43,9/29/2021 15:44,12126,Round Trip,30,Monthly Pass,standard,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
172098015,6,9/29/2021 15:38,9/29/2021 15:44,6719,One Way,365,Annual Pass,standard,3064,4217,34.046131,-118.257591,34.04031,-118.25827,0.0065
172098018,17,9/29/2021 15:23,9/29/2021 15:40,16826,One Way,365,Annual Pass,electric,3066,3005,34.063389,-118.23616,34.0485,-118.258537,0.037266
172098121,26,9/29/2021 15:21,9/29/2021 15:47,6728,One Way,1,One Day Pass,standard,4204,4547,33.988419,-118.45163,33.9897,-118.448883,0.004028
172098212,4,9/29/2021 15:50,9/29/2021 15:54,15661,One Way,30,Monthly Pass,standard/smart,3005,3063,34.0485,-118.258537,34.048038,-118.253738,0.005261
172098214,4,9/29/2021 15:48,9/29/2021 15:52,17174,One Way,365,Annual Pass,electric,4217,3010,34.04031,-118.25827,34.037048,-118.254868,0.006664
172098215,2,9/29/2021 15:48,9/29/2021 15:50,6172,One Way,30,Monthly Pass,standard,3005,3032,34.0485,-118.258537,34.049889,-118.255882,0.004044
172098216,6,9/29/2021 15:45,9/29/2021 15:51,15365,One Way,30,Monthly Pass,standard/smart,4576,4558,34.022579,-118.40551,34.025688,-118.395302,0.013317
172098218,8,9/29/2021 15:43,9/29/2021 15:51,12394,One Way,30,Monthly Pass,standard,4524,4523,34.06163,-118.301193,34.068748,-118.30928,0.015205
172098223,16,9/29/2021 15:36,9/29/2021 15:52,6012,One Way,30,Monthly Pass,standard,3042,3005,34.049301,-118.238808,34.0485,-118.258537,0.02053
172098312,1,9/29/2021 15:58,9/29/2021 15:59,12139,Round Trip,30,Monthly Pass,standard,4266,4266,34.026291,-118.277687,34.026291,-118.277687,0
172098315,6,9/29/2021 15:52,9/29/2021 15:58,12443,Round Trip,1,One Day Pass,standard,4511,4511,34.056278,-118.231773,34.056278,-118.231773,0
172098317,6,9/29/2021 15:50,9/29/2021 15:56,19541,One Way,365,Annual Pass,electric,3005,3075,34.0485,-118.258537,34.04211,-118.256187,0.00874
172098324,16,9/29/2021 15:42,9/29/2021 15:58,16826,One Way,1,Walk-up,electric,3005,4524,34.0485,-118.258537,34.06163,-118.301193,0.055786
172098325,14,9/29/2021 15:42,9/29/2021 15:56,6117,One Way,30,Monthly Pass,standard,4480,3008,34.05896,-118.250587,34.046612,-118.262733,0.024494
172098332,27,9/29/2021 15:32,9/29/2021 15:59,6627,One Way,1,One Day Pass,standard,4249,4246,34.020302,-118.281181,34.023708,-118.279167,0.00542
172098432,124,9/29/2021 13:39,9/29/2021 15:43,5879,Round Trip,1,One Day Pass,standard,4210,4210,33.984341,-118.47155,33.984341,-118.47155,0
172098434,125,9/29/2021 13:38,9/29/2021 15:43,20091,Round Trip,1,One Day Pass,standard,4210,4210,33.984341,-118.47155,33.984341,-118.47155,0
172098457,164,9/29/2021 13:07,9/29/2021 15:51,16081,Round Trip,1,Walk-up,standard/smart,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
172098459,165,9/29/2021 13:06,9/29/2021 15:51,19979,Round Trip,1,Walk-up,standard,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
172098460,165,9/29/2021 13:06,9/29/2021 15:51,5943,Round Trip,1,Walk-up,standard,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
172098462,167,9/29/2021 13:04,9/29/2021 15:51,20003,Round Trip,1,Walk-up,standard,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
172100512,5,9/29/2021 16:54,9/29/2021 16:59,5868,One Way,30,Monthly Pass,standard,4202,4212,33.991161,-118.468292,33.988129,-118.471741,0.006481
172100513,2,9/29/2021 16:53,9/29/2021 16:55,6615,One Way,30,Monthly Pass,standard,4273,4254,34.02586,-118.284103,34.028679,-118.284111,0.002827
172100514,10,9/29/2021 16:49,9/29/2021 16:59,14023,One Way,30,Monthly Pass,standard,4213,4212,33.995369,-118.464798,33.988129,-118.471741,0.014183
172100515,8,9/29/2021 16:48,9/29/2021 16:56,6349,One Way,30,Monthly Pass,standard,3035,3007,34.048401,-118.260948,34.05048,-118.254593,0.008434
172100516,2,9/29/2021 16:47,9/29/2021 16:49,6728,Round Trip,1,One Day Pass,standard,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
172100517,9,9/29/2021 16:44,9/29/2021 16:53,16060,One Way,30,Monthly Pass,standard/smart,3029,3082,34.048851,-118.246422,34.04652,-118.237411,0.011342
172100518,5,9/29/2021 16:44,9/29/2021 16:49,6421,One Way,365,Annual Pass,standard,3029,3023,34.048851,-118.246422,34.050911,-118.240967,0.007515
172100520,8,9/29/2021 16:38,9/29/2021 16:46,15122,One Way,365,Annual Pass,standard,4387,3082,34.03352,-118.241837,34.04652,-118.237411,0.017426
172100521,18,9/29/2021 16:35,9/29/2021 16:53,6172,One Way,30,Monthly Pass,standard,3032,4454,34.049889,-118.255882,34.017899,-118.291718,0.067826
172100522,26,9/29/2021 16:33,9/29/2021 16:59,6269,One Way,30,Monthly Pass,standard,3064,3005,34.046131,-118.257591,34.0485,-118.258537,0.003315
172100523,11,9/29/2021 16:33,9/29/2021 16:44,5974,One Way,30,Monthly Pass,standard,4455,4474,34.10936,-118.271812,34.110031,-118.287163,0.016022
172100524,4,9/29/2021 16:26,9/29/2021 16:30,15989,One Way,1,One Day Pass,standard/smart,4255,4583,33.97366,-118.422859,33.976189,-118.418419,0.006969
172100525,26,9/29/2021 16:24,9/29/2021 16:50,16047,One Way,30,Monthly Pass,standard/smart,4545,4543,33.95879,-118.44828,33.95718,-118.451248,0.004578
172100526,5,9/29/2021 16:24,9/29/2021 16:29,13409,One Way,30,Monthly Pass,standard,3063,3064,34.048038,-118.253738,34.046131,-118.257591,0.00576
172100527,29,9/29/2021 16:24,9/29/2021 16:53,17163,One Way,30,Monthly Pass,electric,4545,4543,33.95879,-118.44828,33.95718,-118.451248,0.004578
172100531,22,9/29/2021 16:17,9/29/2021 16:39,16121,One Way,30,Monthly Pass,standard/smart,4215,4211,34.014309,-118.491341,33.984928,-118.469963,0.050759
172100532,7,9/29/2021 16:16,9/29/2021 16:23,5937,One Way,30,Monthly Pass,standard,4206,4202,33.998341,-118.461014,33.991161,-118.468292,0.014458
172100533,28,9/29/2021 16:15,9/29/2021 16:43,6728,One Way,1,One Day Pass,standard,4210,4215,33.984341,-118.47155,34.014309,-118.491341,0.049759
172100534,24,9/29/2021 16:15,9/29/2021 16:39,12398,One Way,30,Monthly Pass,standard,4210,4215,33.984341,-118.47155,34.014309,-118.491341,0.049759
172100535,3,9/29/2021 16:15,9/29/2021 16:18,15520,One Way,30,Monthly Pass,standard/smart,4273,4248,34.02586,-118.284103,34.028351,-118.288673,0.007061
172100536,32,9/29/2021 16:14,9/29/2021 16:46,15391,Round Trip,30,Monthly Pass,standard/smart,4570,4570,34.01376,-118.417801,34.01376,-118.417801,0
172100537,47,9/29/2021 16:11,9/29/2021 16:58,16716,Round Trip,30,Monthly Pass,electric,3005,3005,34.0485,-118.258537,34.0485,-118.258537,0
172100538,31,9/29/2021 16:08,9/29/2021 16:39,12001,One Way,1,Walk-up,standard,3040,3031,34.05357,-118.266357,34.044701,-118.252441,0.022785
172100539,31,9/29/2021 16:08,9/29/2021 16:39,5992,One Way,1,Walk-up,standard,3040,3031,34.05357,-118.266357,34.044701,-118.252441,0.022785
172100540,9,9/29/2021 16:05,9/29/2021 16:14,12167,One Way,30,Monthly Pass,standard,4249,4250,34.020302,-118.281181,34.03017,-118.280952,0.010097
172100541,20,9/29/2021 16:02,9/29/2021 16:22,17163,One Way,30,Monthly Pass,electric,4582,4545,33.980991,-118.414879,33.95879,-118.44828,0.055602
172100542,14,9/29/2021 16:02,9/29/2021 16:16,17072,One Way,30,Monthly Pass,electric,4246,3045,34.023708,-118.279167,34.028511,-118.256668,0.027302
172100543,9,9/29/2021 16:02,9/29/2021 16:11,17334,One Way,30,Monthly Pass,electric,3075,3045,34.04211,-118.256187,34.028511,-118.256668,0.01408
172100544,7,9/29/2021 16:01,9/29/2021 16:08,16716,One Way,30,Monthly Pass,electric,3063,3005,34.048038,-118.253738,34.0485,-118.258537,0.005261
172100545,3,9/29/2021 16:00,9/29/2021 16:03,6260,One Way,30,Monthly Pass,standard,4248,4273,34.028351,-118.288673,34.02586,-118.284103,0.007061
172100546,3,9/29/2021 16:00,9/29/2021 16:03,19541,One Way,365,Annual Pass,electric,3075,3006,34.04211,-118.256187,34.04554,-118.256668,0.003911
172100547,13,9/29/2021 16:00,9/29/2021 16:13,12222,One Way,365,Annual Pass,standard,3007,3014,34.05048,-118.254593,34.05661,-118.237213,0.02351
172100548,17,9/29/2021 16:00,9/29/2021 16:17,6153,One Way,1,One Day Pass,standard,4246,4275,34.023708,-118.279167,34.01252,-118.285896,0.017917
172100549,3,9/29/2021 15:59,9/29/2021 16:02,16088,One Way,30,Monthly Pass,standard,4250,4245,34.03017,-118.280952,34.02404,-118.283409,0.008587
172100550,6,9/29/2021 15:59,9/29/2021 16:05,15455,One Way,30,Monthly Pass,standard,4266,4248,34.026291,-118.277687,34.028351,-118.288673,0.013046
172100554,12,9/29/2021 15:53,9/29/2021 16:05,20216,One Way,30,Monthly Pass,standard,4448,3052,34.03027,-118.273193,34.051102,-118.264557,0.029468
172100555,10,9/29/2021 15:52,9/29/2021 16:02,20146,One Way,30,Monthly Pass,standard,3033,3064,34.040989,-118.255798,34.046131,-118.257591,0.006935
172100559,25,9/29/2021 15:49,9/29/2021 16:14,6728,One Way,1,One Day Pass,standard,4547,4210,33.9897,-118.448883,33.984341,-118.47155,0.028026
172100563,34,9/29/2021 15:45,9/29/2021 16:19,15402,One Way,30,Monthly Pass,standard,4553,4549,33.99958,-118.44136,34.022449,-118.438332,0.025897
172100564,30,9/29/2021 15:45,9/29/2021 16:15,13963,One Way,30,Monthly Pass,standard,4215,4546,34.014309,-118.491341,34.031399,-118.453629,0.054802
172100568,23,9/29/2021 15:43,9/29/2021 16:06,19449,One Way,30,Monthly Pass,electric,4547,4580,33.9897,-118.448883,33.982922,-118.410927,0.044734
172100569,73,9/29/2021 15:42,9/29/2021 16:55,20051,One Way,30,Monthly Pass,standard,3082,4548,34.04652,-118.237411,34.026829,-118.393517,0.175797
172100577,25,9/29/2021 15:35,9/29/2021 16:00,12030,One Way,30,Monthly Pass,standard,4302,4440,34.092491,-118.291443,34.061661,-118.298241,0.037628
172100580,67,9/29/2021 15:29,9/29/2021 16:36,6023,One Way,1,Walk-up,standard,3066,3042,34.063389,-118.23616,34.049301,-118.238808,0.016736
172100581,50,9/29/2021 15:26,9/29/2021 16:16,15684,One Way,1,Walk-up,standard,4210,4215,33.984341,-118.47155,34.014309,-118.491341,0.049759
172100582,47,9/29/2021 15:25,9/29/2021 16:12,15391,One Way,30,Monthly Pass,standard/smart,4548,4570,34.026829,-118.393517,34.01376,-118.417801,0.037353
172100594,65,9/29/2021 15:13,9/29/2021 16:18,20098,Round Trip,1,One Day Pass,standard,4212,4212,33.988129,-118.471741,33.988129,-118.471741,0
172100595,48,9/29/2021 15:13,9/29/2021 16:01,5845,One Way,30,Monthly Pass,standard,4558,4246,34.025688,-118.395302,34.023708,-118.279167,0.118115
172100607,98,9/29/2021 15:04,9/29/2021 16:42,20220,One Way,30,Monthly Pass,standard,4303,3032,34.098011,-118.287071,34.049889,-118.255882,0.079311
172100618,70,9/29/2021 14:53,9/29/2021 16:03,13822,Round Trip,1,Walk-up,standard,3037,3037,34.034801,-118.231277,34.034801,-118.231277,0
172124512,1,9/29/2021 18:56,9/29/2021 18:57,5937,Round Trip,30,Monthly Pass,standard,4202,4202,33.991161,-118.468292,33.991161,-118.468292,0
172124513,5,9/29/2021 18:54,9/29/2021 18:59,6432,One Way,30,Monthly Pass,standard,4564,4573,34.035351,-118.434143,34.030472,-118.420982,0.01804
172124514,4,9/29/2021 18:47,9/29/2021 18:51,20162,One Way,30,Monthly Pass,standard,3063,3005,34.048038,-118.253738,34.0485,-118.258537,0.005261
172124515,14,9/29/2021 18:45,9/29/2021 18:59,5868,One Way,30,Monthly Pass,standard,4567,4558,34.02018,-118.40403,34.025688,-118.395302,0.014236
172124516,16,9/29/2021 18:43,9/29/2021 18:59,15391,Round Trip,30,Monthly Pass,standard/smart,4558,4558,34.025688,-118.395302,34.025688,-118.395302,0
172124517,2,9/29/2021 18:41,9/29/2021 18:43,19541,One Way,365,Annual Pass,electric,3075,3006,34.04211,-118.256187,34.04554,-118.256668,0.003911
172124518,13,9/29/2021 18:41,9/29/2021 18:54,16716,One Way,365,Annual Pass,electric,3005,4494,34.0485,-118.258537,34.075981,-118.256012,0.030006
172124519,19,9/29/2021 18:40,9/29/2021 18:59,17504,One Way,30,Monthly Pass,electric,4210,4214,33.984341,-118.47155,33.99556,-118.481552,0.021221
172124520,13,9/29/2021 18:39,9/29/2021 18:52,6414,One Way,30,Monthly Pass,standard,4448,3019,34.03027,-118.273193,34.038609,-118.260857,0.020675
172124521,10,9/29/2021 18:37,9/29/2021 18:47,15250,One Way,1,Walk-up,standard,4562,4568,34.02697,-118.428207,34.029121,-118.403168,0.02719
172124522,8,9/29/2021 18:35,9/29/2021 18:43,17174,One Way,30,Monthly Pass,electric,3005,3069,34.0485,-118.258537,34.05088,-118.248253,0.012664
172124523,6,9/29/2021 18:31,9/29/2021 18:37,6552,One Way,365,Annual Pass,standard,4406,4509,34.101891,-118.300613,34.101639,-118.309174,0.008813
172124524,5,9/29/2021 18:30,9/29/2021 18:35,15204,One Way,30,Monthly Pass,standard,4567,4566,34.02018,-118.40403,34.023392,-118.399223,0.008019
172124525,15,9/29/2021 18:27,9/29/2021 18:42,6663,One Way,1,Walk-up,standard,4214,4208,33.99556,-118.481552,33.99868,-118.472977,0.011695
172124526,15,9/29/2021 18:26,9/29/2021 18:41,12014,One Way,1,Walk-up,standard,4214,4208,33.99556,-118.481552,33.99868,-118.472977,0.011695
172124527,21,9/29/2021 18:24,9/29/2021 18:45,20057,Round Trip,1,Walk-up,standard,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
172124528,22,9/29/2021 18:24,9/29/2021 18:46,5836,One Way,30,Monthly Pass,standard,4554,4558,34.00351,-118.43438,34.025688,-118.395302,0.061256
172124529,23,9/29/2021 18:23,9/29/2021 18:46,20083,One Way,30,Monthly Pass,standard,4554,4558,34.00351,-118.43438,34.025688,-118.395302,0.061256
172124530,22,9/29/2021 18:23,9/29/2021 18:45,20003,Round Trip,1,Walk-up,standard,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
172124531,14,9/29/2021 18:22,9/29/2021 18:36,5840,One Way,365,Annual Pass,standard,4578,3066,34.04298,-118.252953,34.063389,-118.23616,0.037202
172124532,19,9/29/2021 18:21,9/29/2021 18:40,17504,One Way,30,Monthly Pass,electric,4557,4210,34.011799,-118.419441,33.984341,-118.47155,0.079567
172124533,1,9/29/2021 18:21,9/29/2021 18:22,17011,Round Trip,365,Annual Pass,electric,4578,4578,34.04298,-118.252953,34.04298,-118.252953,0
172124534,11,9/29/2021 18:19,9/29/2021 18:30,6559,One Way,30,Monthly Pass,standard,4563,4548,34.017681,-118.409081,34.026829,-118.393517,0.024712
172124535,4,9/29/2021 18:19,9/29/2021 18:23,6529,One Way,365,Annual Pass,standard,4303,4472,34.098011,-118.287071,34.092602,-118.28093,0.01155
172124536,11,9/29/2021 18:19,9/29/2021 18:30,14060,One Way,30,Monthly Pass,standard,4445,3005,34.073639,-118.251572,34.0485,-118.258537,0.032104
172124537,28,9/29/2021 18:18,9/29/2021 18:46,6703,One Way,1,Walk-up,standard,4315,4275,34.054031,-118.27092,34.01252,-118.285896,0.056487
172124538,24,9/29/2021 18:18,9/29/2021 18:42,5868,One Way,30,Monthly Pass,standard,4553,4567,33.99958,-118.44136,34.02018,-118.40403,0.05793
172124539,9,9/29/2021 18:18,9/29/2021 18:27,16131,One Way,1,Walk-up,standard/smart,4205,4210,33.993771,-118.453667,33.984341,-118.47155,0.027313
172124540,19,9/29/2021 18:18,9/29/2021 18:37,12019,One Way,365,Annual Pass,standard,4315,4300,34.054031,-118.27092,34.04887,-118.2743,0.008541
172124541,4,9/29/2021 18:17,9/29/2021 18:21,17504,One Way,30,Monthly Pass,electric,4563,4557,34.017681,-118.409081,34.011799,-118.419441,0.016242
172124542,7,9/29/2021 18:17,9/29/2021 18:24,6552,One Way,365,Annual Pass,standard,4436,4406,34.105782,-118.291939,34.101891,-118.300613,0.012565
172124543,27,9/29/2021 18:17,9/29/2021 18:44,15679,Round Trip,1,One Day Pass,standard,4246,4246,34.023708,-118.279167,34.023708,-118.279167,0
172124544,9,9/29/2021 18:17,9/29/2021 18:26,20106,One Way,30,Monthly Pass,standard,3007,4486,34.05048,-118.254593,34.06126,-118.258598,0.014785
172124545,26,9/29/2021 18:16,9/29/2021 18:42,15391,One Way,30,Monthly Pass,standard/smart,4570,4558,34.01376,-118.417801,34.025688,-118.395302,0.034427
172124546,13,9/29/2021 18:15,9/29/2021 18:28,5997,One Way,1,One Day Pass,standard,4209,4536,33.996239,-118.477448,33.989079,-118.462257,0.022351
172124547,10,9/29/2021 18:15,9/29/2021 18:25,5875,One Way,30,Monthly Pass,standard,4273,4448,34.02586,-118.284103,34.03027,-118.273193,0.01532
172124548,25,9/29/2021 18:15,9/29/2021 18:40,5988,One Way,365,Annual Pass,standard,3064,4518,34.046131,-118.257591,34.057968,-118.299751,0.053997
172124549,15,9/29/2021 18:14,9/29/2021 18:29,20126,One Way,1,Walk-up,standard,4209,4536,33.996239,-118.477448,33.989079,-118.462257,0.022351
172124550,14,9/29/2021 18:14,9/29/2021 18:28,12125,One Way,1,Walk-up,standard,4209,4536,33.996239,-118.477448,33.989079,-118.462257,0.022351
172124551,6,9/29/2021 18:14,9/29/2021 18:20,12193,Round Trip,30,Monthly Pass,standard,3031,3031,34.044701,-118.252441,34.044701,-118.252441,0
172124552,11,9/29/2021 18:12,9/29/2021 18:23,17174,One Way,30,Monthly Pass,electric,3010,3005,34.037048,-118.254868,34.0485,-118.258537,0.015121
172124553,15,9/29/2021 18:12,9/29/2021 18:27,15607,One Way,1,Walk-up,standard/smart,4209,4215,33.996239,-118.477448,34.014309,-118.491341,0.031963
172124554,20,9/29/2021 18:11,9/29/2021 18:31,5977,One Way,30,Monthly Pass,standard,3024,3062,34.05772,-118.24897,34.047749,-118.243172,0.015769
172124555,6,9/29/2021 18:10,9/29/2021 18:16,5721,One Way,30,Monthly Pass,standard,4516,3046,34.045849,-118.254402,34.052872,-118.24749,0.013935
172124556,21,9/29/2021 18:09,9/29/2021 18:30,16081,Round Trip,30,Monthly Pass,standard/smart,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
172124557,22,9/29/2021 18:09,9/29/2021 18:31,17163,Round Trip,30,Monthly Pass,electric,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
172124558,9,9/29/2021 18:06,9/29/2021 18:15,17466,One Way,30,Monthly Pass,electric,3030,4490,34.051941,-118.24353,34.053551,-118.255836,0.013916
172124559,10,9/29/2021 18:02,9/29/2021 18:12,6349,One Way,365,Annual Pass,standard,3027,3075,34.04998,-118.247162,34.04211,-118.256187,0.016895
172124560,4,9/29/2021 18:01,9/29/2021 18:05,6198,One Way,30,Monthly Pass,standard,4406,4509,34.101891,-118.300613,34.101639,-118.309174,0.008813
172124561,26,9/29/2021 18:01,9/29/2021 18:27,16113,One Way,30,Monthly Pass,standard/smart,4210,4204,33.984341,-118.47155,33.988419,-118.45163,0.023998
172124562,17,9/29/2021 17:59,9/29/2021 18:16,5868,One Way,30,Monthly Pass,standard,4212,4553,33.988129,-118.471741,33.99958,-118.44136,0.041832
172124563,23,9/29/2021 17:59,9/29/2021 18:22,12426,One Way,30,Monthly Pass,standard,4212,4554,33.988129,-118.471741,34.00351,-118.43438,0.052742
172124564,23,9/29/2021 17:59,9/29/2021 18:22,20098,One Way,30,Monthly Pass,standard,4212,4554,33.988129,-118.471741,34.00351,-118.43438,0.052742
172124565,44,9/29/2021 17:59,9/29/2021 18:43,20005,One Way,1,Walk-up,standard,3026,4275,34.063179,-118.24588,34.01252,-118.285896,0.090675
172124566,30,9/29/2021 17:57,9/29/2021 18:27,16716,Round Trip,30,Monthly Pass,electric,3005,3005,34.0485,-118.258537,34.0485,-118.258537,0
172124567,4,9/29/2021 17:56,9/29/2021 18:00,5901,One Way,30,Monthly Pass,standard,4273,4250,34.02586,-118.284103,34.03017,-118.280952,0.007461
172124568,18,9/29/2021 17:55,9/29/2021 18:13,15684,One Way,30,Monthly Pass,standard,4214,4215,33.99556,-118.481552,34.014309,-118.491341,0.028538
172124569,25,9/29/2021 17:55,9/29/2021 18:20,12126,One Way,1,Walk-up,standard,4215,4210,34.014309,-118.491341,33.984341,-118.47155,0.049759
172124570,16,9/29/2021 17:55,9/29/2021 18:11,12092,One Way,30,Monthly Pass,standard,3074,4405,34.04417,-118.261169,34.051899,-118.293678,0.040238
172124571,13,9/29/2021 17:52,9/29/2021 18:05,15679,One Way,1,One Day Pass,standard,4454,4246,34.017899,-118.291718,34.023708,-118.279167,0.01836
172124572,14,9/29/2021 17:52,9/29/2021 18:06,16081,One Way,30,Monthly Pass,standard/smart,4544,4543,33.928459,-118.435204,33.95718,-118.451248,0.044765
172124573,14,9/29/2021 17:52,9/29/2021 18:06,17163,One Way,30,Monthly Pass,electric,4544,4543,33.928459,-118.435204,33.95718,-118.451248,0.044765
172124574,16,9/29/2021 17:51,9/29/2021 18:07,12263,One Way,30,Monthly Pass,standard,4510,3049,34.077351,-118.264549,34.056969,-118.253593,0.031338
172124575,30,9/29/2021 17:50,9/29/2021 18:20,6369,One Way,1,Walk-up,standard,4215,4210,34.014309,-118.491341,33.984341,-118.47155,0.049759
172124576,20,9/29/2021 17:50,9/29/2021 18:10,13980,One Way,30,Monthly Pass,standard,3063,3010,34.048038,-118.253738,34.037048,-118.254868,0.01212
172124577,34,9/29/2021 17:49,9/29/2021 18:23,6663,One Way,365,Annual Pass,standard,4583,4214,33.976189,-118.418419,33.99556,-118.481552,0.082504
172124578,21,9/29/2021 17:48,9/29/2021 18:09,15559,One Way,1,One Day Pass,standard,4552,4576,33.990971,-118.421303,34.022579,-118.40551,0.047401
172124580,4,9/29/2021 17:45,9/29/2021 17:49,6431,One Way,30,Monthly Pass,standard,4583,4581,33.976189,-118.418419,33.970242,-118.426071,0.013599
172124581,4,9/29/2021 17:43,9/29/2021 17:47,19541,One Way,365,Annual Pass,electric,3006,3075,34.04554,-118.256668,34.04211,-118.256187,0.003911
172124582,3,9/29/2021 17:42,9/29/2021 17:45,5901,One Way,30,Monthly Pass,standard,4250,4273,34.03017,-118.280952,34.02586,-118.284103,0.007461
172124583,15,9/29/2021 17:42,9/29/2021 17:57,20030,One Way,30,Monthly Pass,standard,3056,3069,34.03746,-118.265381,34.05088,-118.248253,0.030548
172124584,7,9/29/2021 17:41,9/29/2021 17:48,17163,Round Trip,30,Monthly Pass,electric,4544,4544,33.928459,-118.435204,33.928459,-118.435204,0
172124585,5,9/29/2021 17:41,9/29/2021 17:46,20126,One Way,30,Monthly Pass,standard,4207,4209,34.000881,-118.46891,33.996239,-118.477448,0.01318
172124586,6,9/29/2021 17:37,9/29/2021 17:43,6284,One Way,365,Annual Pass,standard,4510,4445,34.077351,-118.264549,34.073639,-118.251572,0.016689
172124589,23,9/29/2021 17:36,9/29/2021 17:58,15187,One Way,365,Annual Pass,standard,3019,4248,34.038609,-118.260857,34.028351,-118.288673,0.038074
172124590,3,9/29/2021 17:35,9/29/2021 17:38,5753,One Way,30,Monthly Pass,standard,4212,4202,33.988129,-118.471741,33.991161,-118.468292,0.006481
172124593,3,9/29/2021 17:34,9/29/2021 17:37,6236,One Way,30,Monthly Pass,standard,3031,3005,34.044701,-118.252441,34.0485,-118.258537,0.009895
172124594,23,9/29/2021 17:33,9/29/2021 17:56,16716,Round Trip,30,Monthly Pass,electric,3005,3005,34.0485,-118.258537,34.0485,-118.258537,0
172124595,5,9/29/2021 17:33,9/29/2021 17:38,15226,One Way,30,Monthly Pass,standard/smart,4212,4202,33.988129,-118.471741,33.991161,-118.468292,0.006481
172124596,40,9/29/2021 17:33,9/29/2021 18:13,20205,One Way,1,Walk-up,standard,4220,4275,34.074829,-118.258728,34.01252,-118.285896,0.089477
